"CWNS_ID","FACILITY_ID","STATE_CODE","COUNTY_FIPS","COUNTY_NAME","COUNTY_PRIMARY_FLAG"
"06003044001",1175412,"CA","06053","Monterey","Y"
"06005233001",1175721,"CA","06061","Placer","Y"
"06005239001",1175726,"CA","06013","Contra Costa","Y"
"06008002001",1175946,"CA","06059","Orange","Y"
"06000203200",3509698,"CA","06075","San Francisco","Y"
"06021010005",2902596,"CA","06023","Humboldt","Y"
"06002041001",1175299,"CA","06085","Santa Clara","Y"
"06003072001",1175440,"CA","06083","Santa Barbara","Y"
"06007022001",1175930,"CA","06025","Imperial","Y"
"06008044001",1175998,"CA","06059","Orange","Y"
"06004009006",1175482,"CA","06059","Orange","Y"
"06008065001",1176011,"CA","06059","Orange","Y"
"06008023006",2942689,"CA","06059","Orange","Y"
"06008023011",2944164,"CA","06059","Orange","Y"
"06022041002",470876,"CA","06085","Santa Clara","Y"
"06001036001",1175202,"CA","06097","Sonoma","Y"
"06005216001",1175710,"CA","06061","Placer","Y"
"06005551001",1175825,"CA","06017","El Dorado","Y"
"06004009003",1175479,"CA","06037","Los Angeles","Y"
"06004010003",1175493,"CA","06037","Los Angeles","Y"
"06005245002",1175731,"CA","06103","Tehama","Y"
"06006008001",1175861,"CA","06057","Nevada","Y"
"06003027001",1175394,"CA","06079","San Luis Obispo","Y"
"06005197001",1175701,"CA","06039","Madera","Y"
"06008033001",1175988,"CA","06059","Orange","Y"
"06022018001",2838060,"CA","06085","Santa Clara","Y"
"06002018001",1175277,"CA","06085","Santa Clara","Y"
"06022039001",3347694,"CA","06081","San Mateo","Y"
"06008010005",3486593,"CA","06065","Riverside","Y"
"06003012001",1175381,"CA","06053","Monterey","Y"
"06004010004",1175494,"CA","06037","Los Angeles","Y"
"06008016001",1175967,"CA","06065","Riverside","Y"
"06022175001",3225490,"CA","06001","Alameda","Y"
"06002025001",1175283,"CA","06013","Contra Costa","Y"
"06002049001",1175309,"CA","06081","San Mateo","Y"
"06004010005",1175495,"CA","06037","Los Angeles","Y"
"06005294001",3478111,"CA","06063","Plumas","Y"
"06001002001",1175168,"CA","06093","Siskiyou","Y"
"06002008001",1175269,"CA","06085","Santa Clara","Y"
"06003018001",1175385,"CA","06053","Monterey","Y"
"06004009002",1175478,"CA","06071","San Bernardino","Y"
"06003037001",1175402,"CA","06083","Santa Barbara","Y"
"06005113001",1175644,"CA","06019","Fresno","Y"
"06006004001",1175857,"CA","06017","El Dorado","Y"
"06003094001",406088,"CA","06079","San Luis Obispo","Y"
"06008072001",1176018,"CA","06059","Orange","Y"
"06012001032",2856163,"CA","06013","Contra Costa","Y"
"06009015003",1176047,"CA","06073","San Diego","Y"
"06002033001",1175290,"CA","06055","Napa","Y"
"06002067001",1175327,"CA","06013","Contra Costa","Y"
"06003060001",1175427,"CA","06085","Santa Clara","Y"
"06008038001",1175992,"CA","06059","Orange","Y"
"06023029001",3378890,"CA","06053","Monterey","Y"
"06005246001",1175732,"CA","06107","Tulare","Y"
"06002069001",1175329,"CA","06097","Sonoma","Y"
"06005053001",1175571,"CA","06019","Fresno","Y"
"06029041001",3138044,"CA","06073","San Diego","Y"
"06008023005",2942682,"CA","06059","Orange","Y"
"06002158001",3484151,"CA","06081","San Mateo","Y"
"06002023001",1175281,"CA","06013","Contra Costa","Y"
"06002082001",1175340,"CA","06013","Contra Costa","Y"
"06007002001",1175909,"CA","06025","Imperial","Y"
"06009006001",1176037,"CA","06059","Orange","Y"
"06009019001",1176050,"CA","06059","Orange","Y"
"06002108001",1175347,"CA","06041","Marin","Y"
"06009018001",1176049,"CA","06073","San Diego","Y"
"06008024001",1175978,"CA","06071","San Bernardino","Y"
"06002118001",1175353,"CA","06097","Sonoma","Y"
"06003076001",1175443,"CA","06085","Santa Clara","Y"
"06004006001",1175461,"CA","06111","Ventura","Y"
"06004027001",1175513,"CA","06111","Ventura","Y"
"06008007001",1175956,"CA","06071","San Bernardino","Y"
"06009009001",1176040,"CA","06073","San Diego","Y"
"06009077001",1176096,"CA","06059","Orange","Y"
"06024007001",474006,"CA","06111","Ventura","Y"
"06008010008",410633,"CA","06071","San Bernardino","Y"
"06008023003",2945422,"CA","06059","Orange","Y"
"06005649001",1175839,"CA","06061","Placer","Y"
"06029046001",415588,"CA","06073","San Diego","Y"
"06008010004",3486590,"CA","06071","San Bernardino","Y"
"06008086001",3380875,"CA","06065","Riverside","Y"
"06004010001",1175491,"CA","06037","Los Angeles","Y"
"06005169001",1175684,"CA","06113","Yolo","Y"
"06008011001",1175962,"CA","06071","San Bernardino","Y"
"06022008001",2865324,"CA","06085","Santa Clara","Y"
"06003014001",1175382,"CA","06079","San Luis Obispo","Y"
"06005249001",1175733,"CA","06017","El Dorado","Y"
"06002091001",1175343,"CA","06081","San Mateo","Y"
"06005045001",1175565,"CA","06057","Nevada","Y"
"06005054001",1175573,"CA","06067","Sacramento","Y"
"06022012001",3514318,"CA","06085","Santa Clara","Y"
"06024012500",3532616,"CA","06037","Los Angeles","Y"
"06001045001",1175209,"CA","06097","Sonoma","Y"
"06008100001",1176031,"CA","06059","Orange","Y"
"06009008001",1176039,"CA","06073","San Diego","Y"
"06025246001",2821302,"CA","06107","Tulare","Y"
"06002052001",1175310,"CA","06001","Alameda","Y"
"06003010001",1175379,"CA","06087","Santa Cruz","Y"
"06004001001",1175456,"CA","06037","Los Angeles","Y"
"06005205001",1175708,"CA","06113","Yolo","Y"
"06006065001",1175901,"CA","06071","San Bernardino","Y"
"06025011001",2830221,"CA","06007","Butte","Y"
"06003004001",1175375,"CA","06079","San Luis Obispo","Y"
"06005060004",1175582,"CA","06033","Lake","Y"
"06008058001",1176007,"CA","06059","Orange","Y"
"06022044001",2864707,"CA","06041","Marin","Y"
"06005262001",1175743,"CA","06063","Plumas","Y"
"06006009001",1175862,"CA","06071","San Bernardino","Y"
"06009026005",1176061,"CA","06073","San Diego","Y"
"06008006006",1175954,"CA","06065","Riverside","Y"
"06008067001",1176013,"CA","06059","Orange","Y"
"06009047001",1176085,"CA","06073","San Diego","Y"
"06022032001",3217908,"CA","06075","San Francisco","Y"
"06004029001",1175514,"CA","06111","Ventura","Y"
"06005098002",3479031,"CA","06089","Shasta","Y"
"06004009004",1175480,"CA","06037","Los Angeles","Y"
"06004009007",1175483,"CA","06037","Los Angeles","Y"
"06008015001",1175965,"CA","06065","Riverside","Y"
"06009076001",1176095,"CA","06059","Orange","Y"
"06007014001",1175922,"CA","06025","Imperial","Y"
"06007029001",1175936,"CA","06065","Riverside","Y"
"06005000002",3514618,"CA","06067","Sacramento","Y"
"06005009001",1175529,"CA","06067","Sacramento","Y"
"06005010001",1175530,"CA","06029","Kern","Y"
"06005026001",1175548,"CA","06047","Merced","Y"
"06001006001",1175172,"CA","06023","Humboldt","Y"
"06004008010",1175469,"CA","06037","Los Angeles","Y"
"06008036001",1175991,"CA","06059","Orange","Y"
"06008068001",1176014,"CA","06059","Orange","Y"
"06008073001",1176019,"CA","06059","Orange","Y"
"06009049001",1176086,"CA","06073","San Diego","Y"
"06005004001",1238814,"CA","06113","Yolo","Y"
"06001062001",1175222,"CA","06097","Sonoma","Y"
"06002110001",1175349,"CA","06085","Santa Clara","Y"
"06002156001",1175366,"CA","06041","Marin","Y"
"06005077001",1175595,"CA","06099","Stanislaus","Y"
"06005105001",1175637,"CA","06077","San Joaquin","Y"
"06002174001",3008943,"CA","06013","Contra Costa","Y"
"06029031001",402846,"CA","06073","San Diego","Y"
"06004032001",1175516,"CA","06037","Los Angeles","Y"
"06005257001",1175740,"CA","06115","Yuba","Y"
"06008006002",1175951,"CA","06065","Riverside","Y"
"06002175001",3224310,"CA","06001","Alameda","Y"
"06004017001",1175504,"CA","06111","Ventura","Y"
"06005030001",1175552,"CA","06039","Madera","Y"
"06005107001",1175639,"CA","06099","Stanislaus","Y"
"06002092001",1175344,"CA","06041","Marin","Y"
"06004009005",1175481,"CA","06037","Los Angeles","Y"
"06005068001",1175588,"CA","06099","Stanislaus","Y"
"06007021001",1175929,"CA","06065","Riverside","Y"
"06008022001",1175976,"CA","06059","Orange","Y"
"06008023001",2942642,"CA","06059","Orange","Y"
"06002032003",1175289,"CA","06075","San Francisco","Y"
"06002057001",1175314,"CA","06013","Contra Costa","Y"
"06003069001",1175437,"CA","06079","San Luis Obispo","Y"
"06005126001",1175657,"CA","06099","Stanislaus","Y"
"06009036001",1176075,"CA","06073","San Diego","Y"
"06001047001",1175213,"CA","06023","Humboldt","Y"
"06004009008",1175484,"CA","06037","Los Angeles","Y"
"06005051001",1175570,"CA","06047","Merced","Y"
"06008004001",1175948,"CA","06071","San Bernardino","Y"
"06002157001",1175367,"CA","06081","San Mateo","Y"
"06004009010",1175486,"CA","06037","Los Angeles","Y"
"06005049001",1175569,"CA","06039","Madera","Y"
"06008006001",1175950,"CA","06065","Riverside","Y"
"06008060001",1176008,"CA","06059","Orange","Y"
"06009041002",1176080,"CA","06073","San Diego","Y"
"06009075001",1176094,"CA","06059","Orange","Y"
"06002016001",1175275,"CA","06081","San Mateo","Y"
"06008010001",1175959,"CA","06065","Riverside","Y"
"06009041001",1176079,"CA","06073","San Diego","Y"
"06005019002",3478130,"CA","06077","San Joaquin","Y"
"06009031002",1176067,"CA","06073","San Diego","Y"
"06001010005",1175180,"CA","06023","Humboldt","Y"
"06005249003",1175735,"CA","06017","El Dorado","Y"
"06005244001",1175730,"CA","06019","Fresno","Y"
"06007025001",1175933,"CA","06065","Riverside","Y"
"06009007001",1176038,"CA","06073","San Diego","Y"
"06000000081",3607551,"CA","06065","Riverside","Y"
"06000000083",3607553,"CA","06065","Riverside","Y"
"06000000084",3607554,"CA","06065","Riverside","Y"
"06000000082",3607552,"CA","06065","Riverside","Y"
"06000000076",3607353,"CA","06013","Contra Costa","Y"
"06000000077",3607381,"CA","06111","Ventura","Y"
"06000000078",3607384,"CA","06037","Los Angeles","Y"
"06000000066",3606862,"CA","06099","Stanislaus","Y"
"06000000068",3606909,"CA","06001","Alameda","Y"
"06008010006",3486596,"CA","06065","Riverside","Y"
"06006009002",3522480,"CA","06071","San Bernardino","Y"
"06002043001",1175301,"CA","06081","San Mateo","Y"
"06005178001",1175688,"CA","06107","Tulare","Y"
"06005041001",1175561,"CA","06011","Colusa","Y"
"06005065001",1175586,"CA","06099","Stanislaus","Y"
"06009032001",1176070,"CA","06073","San Diego","Y"
"06022174001",3009462,"CA","06013","Contra Costa","Y"
"06002032005",443709,"CA","06075","San Francisco","Y"
"06001168001",3477030,"CA","06093","Siskiyou","Y"
"06003058001",1175426,"CA","06079","San Luis Obispo","Y"
"06004014001",1175501,"CA","06111","Ventura","Y"
"06008022002",1175977,"CA","06059","Orange","Y"
"06002032004",442052,"CA","06001","Alameda","Y"
"06009014002",1176046,"CA","06073","San Diego","Y"
"06006012501",3533076,"CA","06071","San Bernardino","Y"
"06005071001",1175590,"CA","06107","Tulare","Y"
"06009023001",1176055,"CA","06073","San Diego","Y"
"06005099001",1175619,"CA","06005","Amador","Y"
"06005235001",1175722,"CA","06095","Solano","Y"
"06008020001",1175973,"CA","06065","Riverside","Y"
"06009011001",1176042,"CA","06073","San Diego","Y"
"06009040001",1176078,"CA","06073","San Diego","Y"
"06000000065",3606861,"CA","06099","Stanislaus","Y"
"06000000080",3607474,"CA","06085","Santa Clara","Y"
"06004009001",1175477,"CA","06037","Los Angeles","Y"
"06000000073",3607081,"CA","06059","Orange","Y"
"06000000075",3607083,"CA","06059","Orange","Y"
"06009074002",3334975,"CA","06059","Orange","Y"
"06001008001",1175175,"CA","06023","Humboldt","Y"
"06002029001",1175287,"CA","06001","Alameda","Y"
"06002121001",1175355,"CA","06001","Alameda","Y"
"06005039001",1175559,"CA","06107","Tulare","Y"
"06002039001",1175297,"CA","06081","San Mateo","Y"
"06005184001",1175693,"CA","06095","Solano","Y"
"06005227002",3520617,"CA","06061","Placer","Y"
"06002084001",1175341,"CA","06013","Contra Costa","Y"
"06003029002",1175397,"CA","06053","Monterey","Y"
"06005031001",1175553,"CA","06115","Yuba","Y"
"06008062001",1176010,"CA","06071","San Bernardino","Y"
"06009019002",1176051,"CA","06059","Orange","Y"
"06009035001",1176074,"CA","06073","San Diego","Y"
"06022109001",3490190,"CA","06001","Alameda","Y"
"06008010009",410658,"CA","06071","San Bernardino","Y"
"06008023002",2945322,"CA","06059","Orange","Y"
"06009069001",3368012,"CA","06073","San Diego","Y"
"06003061001",1175428,"CA","06083","Santa Barbara","Y"
"06005159001",1175677,"CA","06077","San Joaquin","Y"
"06008001001",1175945,"CA","06065","Riverside","Y"
"06008005001",1175949,"CA","06071","San Bernardino","Y"
"06024000001",3500317,"CA","06037","Los Angeles","Y"
"06004016001",1175503,"CA","06037","Los Angeles","Y"
"06008041002",1175996,"CA","06065","Riverside","Y"
"06009031004",1176069,"CA","06073","San Diego","Y"
"06024006001",3517876,"CA","06111","Ventura","Y"
"06002026001",1175284,"CA","06013","Contra Costa","Y"
"06004003001",1175458,"CA","06111","Ventura","Y"
"06004009009",1175485,"CA","06029","Kern","Y"
"06005288001",1175751,"CA","06029","Kern","Y"
"06007005001",1175911,"CA","06025","Imperial","Y"
"06028009001",425890,"CA","06071","San Bernardino","Y"
"06008020003",3518636,"CA","06065","Riverside","Y"
"06004012500",3531736,"CA","06037","Los Angeles","Y"
"06005234001",1238821,"CA","06061","Placer","Y"
"06000000125",3608290,"CA","06065","Riverside","Y"
"06000000138",3608601,"CA","06079","San Luis Obispo","Y"
"06000000181",3609275,"CA","06071","San Bernardino","Y"
"06000000099",3607878,"CA","06013","Contra Costa","Y"
"06000000124",3608283,"CA","06065","Riverside","Y"
"06000000137",3608581,"CA","06071","San Bernardino","Y"
"06002024001",1175282,"CA","06013","Contra Costa","Y"
"06000000123",3608282,"CA","06019","Fresno","Y"
"06006020001",1175875,"CA","06057","Nevada","Y"
"06002030001",1238810,"CA","06013","Contra Costa","Y"
"06002015001",1175274,"CA","06041","Marin","Y"
"06000000115",3608101,"CA","06001","Alameda","Y"
"06006041001",1175894,"CA","06029","Kern","Y"
"06000000108",3607994,"CA","06065","Riverside","Y"
"06000000170",3609134,"CA","06081","San Mateo","Y"
"06000000171",3609136,"CA","06081","San Mateo","Y"
"06000000097",3607868,"CA","06037","Los Angeles","Y"
"06000000092",3607832,"CA","06037","Los Angeles","Y"
"06003017001",1238812,"CA","06053","Monterey","Y"
"06002152001",1175364,"CA","06041","Marin","Y"
"06000000184",3609284,"CA","06037","Los Angeles","Y"
"06006005001",1175858,"CA","06071","San Bernardino","Y"
"06000000167",3609122,"CA","06073","San Diego","Y"
"06000000172",3609151,"CA","06087","Santa Cruz","Y"
"06000000189",3609339,"CA","06095","Solano","Y"
"06000000190",3609351,"CA","06079","San Luis Obispo","Y"
"06000000109",3608001,"CA","06071","San Bernardino","Y"
"06000000163",3609024,"CA","06081","San Mateo","Y"
"06002036001",1175294,"CA","06001","Alameda","Y"
"06009014001",1176045,"CA","06073","San Diego","Y"
"06001038001",1175204,"CA","06097","Sonoma","Y"
"06002072001",1175334,"CA","06041","Marin","Y"
"06005204001",1175707,"CA","06089","Shasta","Y"
"06007770001",3522264,"CA","06071","San Bernardino","Y"
"06004009014",3482611,"CA","06037","Los Angeles","Y"
"06002032002",1175288,"CA","06075","San Francisco","Y"
"06002038001",1175296,"CA","06095","Solano","Y"
"06005006001",1175527,"CA","06029","Kern","Y"
"06009074001",1176093,"CA","06059","Orange","Y"
"06002011001",1175272,"CA","06081","San Mateo","Y"
"06005272001",1175747,"CA","06029","Kern","Y"
"06008085001",1176028,"CA","06065","Riverside","Y"
"06008021001",1175975,"CA","06071","San Bernardino","Y"
"06009004001",1176034,"CA","06073","San Diego","Y"
"06022047001",427722,"CA","06095","Solano","Y"
"06000000153",3608861,"CA","06065","Riverside","Y"
"06000000085",3607599,"CA","06111","Ventura","Y"
"06000000095",3607863,"CA","06013","Contra Costa","Y"
"06000000149",3608850,"CA","06059","Orange","Y"
"06000000151",3608857,"CA","06059","Orange","Y"
"06000000155",3608951,"CA","06037","Los Angeles","Y"
"06000000173",3609157,"CA","06037","Los Angeles","Y"
"06002012001",1175273,"CA","06085","Santa Clara","Y"
"06005011001",1175532,"CA","06007","Butte","Y"
"06002122001",1175356,"CA","06081","San Mateo","Y"
"06000000159",3609003,"CA","06031","Kings",""
"06000000159",3609003,"CA","06007","Butte",""
"06000000159",3609003,"CA","06009","Calaveras",""
"06000000159",3609003,"CA","06017","El Dorado",""
"06000000159",3609003,"CA","06025","Imperial",""
"06000000159",3609003,"CA","06053","Monterey",""
"06000000159",3609003,"CA","06067","Sacramento",""
"06000000159",3609003,"CA","06093","Siskiyou",""
"06000000159",3609003,"CA","06099","Stanislaus",""
"06000000159",3609003,"CA","06001","Alameda",""
"06000000159",3609003,"CA","06011","Colusa",""
"06000000159",3609003,"CA","06013","Contra Costa",""
"06000000159",3609003,"CA","06075","San Francisco",""
"06000000159",3609003,"CA","06077","San Joaquin",""
"06000000159",3609003,"CA","06091","Sierra",""
"06000000159",3609003,"CA","06047","Merced",""
"06000000159",3609003,"CA","06055","Napa",""
"06000000159",3609003,"CA","06037","Los Angeles",""
"06000000159",3609003,"CA","06063","Plumas",""
"06000000159",3609003,"CA","06101","Sutter",""
"06000000159",3609003,"CA","06113","Yolo",""
"06000000159",3609003,"CA","06015","Del Norte",""
"06000000159",3609003,"CA","06033","Lake",""
"06000000159",3609003,"CA","06043","Mariposa",""
"06000000159",3609003,"CA","06045","Mendocino",""
"06000000159",3609003,"CA","06049","Modoc",""
"06000000159",3609003,"CA","06057","Nevada",""
"06000000159",3609003,"CA","06059","Orange",""
"06000000159",3609003,"CA","06061","Placer",""
"06000000159",3609003,"CA","06071","San Bernardino",""
"06000000159",3609003,"CA","06073","San Diego",""
"06000000159",3609003,"CA","06083","Santa Barbara",""
"06000000159",3609003,"CA","06085","Santa Clara",""
"06000000159",3609003,"CA","06087","Santa Cruz",""
"06000000159",3609003,"CA","06095","Solano",""
"06000000159",3609003,"CA","06097","Sonoma",""
"06000000159",3609003,"CA","06107","Tulare",""
"06000000159",3609003,"CA","06115","Yuba",""
"06000000159",3609003,"CA","06019","Fresno",""
"06000000159",3609003,"CA","06027","Inyo",""
"06005043001",1175563,"CA","06039","Madera","Y"
"06000000176",3609213,"CA","06037","Los Angeles","Y"
"06000000127",3608300,"CA","06037","Los Angeles","Y"
"06000000136",3608525,"CA","06081","San Mateo","Y"
"06000000087",3607695,"CA","06013","Contra Costa","Y"
"06000000150",3608852,"CA","06113","Yolo","Y"
"06000000191",3609403,"CA","06037","Los Angeles","Y"
"06000000100",3607879,"CA","06013","Contra Costa","Y"
"06000000120",3608161,"CA","06073","San Diego","Y"
"06000000177",3609215,"CA","06073","San Diego","Y"
"06000000158",3608996,"CA","06085","Santa Clara","Y"
"06000000196",3609511,"CA","06037","Los Angeles","Y"
"06000000104",3607926,"CA","06001","Alameda","Y"
"06000000117",3608103,"CA","06111","Ventura","Y"
"06000000140",3608711,"CA","06019","Fresno","Y"
"06000000142",3608724,"CA","06059","Orange","Y"
"06008010003",1175961,"CA","06065","Riverside","Y"
"06000000148",3608849,"CA","06001","Alameda","Y"
"06000000107",3607986,"CA","06037","Los Angeles","Y"
"06000000188",3609335,"CA","06095","Solano","Y"
"06009033001",1176072,"CA","06059","Orange","Y"
"06002071001",1175331,"CA","06041","Marin","Y"
"06006007001",1175860,"CA","06061","Placer","Y"
"06000000132",3608439,"CA","06065","Riverside","Y"
"06005010002",1175531,"CA","06029","Kern","Y"
"06000000187",3609307,"CA","06073","San Diego","Y"
"06000000156",3608954,"CA","06037","Los Angeles","Y"
"06005147001",1175667,"CA","06059","Orange","Y"
"06000000169",3609130,"CA","06001","Alameda","Y"
"06000000179",3609238,"CA","06013","Contra Costa","Y"
"06004007001",1175462,"CA","06111","Ventura","Y"
"06000000139",3608621,"CA","06071","San Bernardino","Y"
"06005177001",1175687,"CA","06107","Tulare","Y"
"06000000096",3607867,"CA","06037","Los Angeles","Y"
"06004002001",1175457,"CA","06111","Ventura","Y"
"06000000154",3608935,"CA","06029","Kern","Y"
"06000000194",3609471,"CA","06073","San Diego","Y"
"06000000195",3609479,"CA","06111","Ventura","Y"
"06000000128",3608301,"CA","06013","Contra Costa","Y"
"06000000157",3608995,"CA","06085","Santa Clara","Y"
"06025019002",3534816,"CA","06077","San Joaquin","Y"
"06000000105",3607961,"CA","06071","San Bernardino","Y"
"06000000112",3608022,"CA","06037","Los Angeles","Y"
"06005122002",1175653,"CA","06067","Sacramento","Y"
"06000000141",3608717,"CA","06047","Merced","Y"
"06000000090",3607791,"CA","06059","Orange","Y"
"06000000147",3608839,"CA","06081","San Mateo","Y"
"06000000086",3607691,"CA","06079","San Luis Obispo","Y"
"06000000102",3607908,"CA","06073","San Diego","Y"
"06009031001",1176066,"CA","06073","San Diego","Y"
"06008026001",1175981,"CA","06065","Riverside","Y"
"06000000165",3609119,"CA","06029","Kern","Y"
"06000000175",3609168,"CA","06107","Tulare","Y"
"06000000101",3607883,"CA","06073","San Diego","Y"
"06000000143",3608762,"CA","06071","San Bernardino","Y"
"06003021001",1175388,"CA","06083","Santa Barbara","Y"
"06000000178",3609216,"CA","06073","San Diego","Y"
"06002109001",1175348,"CA","06001","Alameda","Y"
"06000000180",3609248,"CA","06081","San Mateo","Y"
"06000000146",3608836,"CA","06081","San Mateo","Y"
"06000000113",3608023,"CA","06037","Los Angeles","Y"
"06000000182",3609282,"CA","06077","San Joaquin","Y"
"06000000129",3608381,"CA","06095","Solano","Y"
"06002046001",1175306,"CA","06081","San Mateo","Y"
"06005027001",1175549,"CA","06017","El Dorado","Y"
